"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",16.65,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",15.69,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",15.29,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",14.99,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",15.18,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",15.23,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",15.41,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",15.08,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",14.38,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",14.4,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",14.72,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",13.79,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",12.97,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",12.63,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",12.77,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",13.52,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",13.38,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",13.02,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",11.63,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",11.65,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",11.32,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",11.21,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",11.82,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",17.1,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",14.85,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",13.57,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",12.27,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",10.92,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",10.74,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",10.49,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",8.79,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",8.26,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",8.89,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",8.43,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",8.58,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",8.93,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",8.46,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",9.53,
"MAR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2019",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",86.55,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",87.57,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",86.71,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",87.94,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",88.83,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",89.88,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",88.45,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",91.37,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",90.84,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",88.73,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",90.43,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",90.64,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",91.58,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",92.63,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",92.72,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",92.39,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",92.24,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",92.23,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",92.37,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",94.3,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",94.63,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",93.93,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",93.26,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",93.98,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",93.64,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",93.64,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",93.25,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",101.56,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",102.39,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",100.62,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",99.62,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",100.2,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",95.07,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",94.11,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",95.83,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",95.53,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",93.34,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",92.93,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",94.06,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",91.15,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",90.34,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",90.41,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",89.17,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",85.82,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",77.92,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",83.47,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",81.26,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",78.17,
"MOZ","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2019",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",80.91,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",81.52,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",85.03,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",83.31,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",83.6,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",82.14,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",81.91,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",82.21,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",82.08,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",81.1,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",81.35,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",81.16,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",81.71,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",80.36,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",80.13,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",78.88,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",83.55,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",83.98,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",84.68,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",85.43,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",85.24,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",86.19,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",82.15,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",80.03,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",78.56,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",77.46,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",77.21,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",75.98,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",73.96,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",72.81,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",76.36,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",75.91,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",72.86,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",69.83,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",70.39,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",70.29,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",68.29,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",71.46,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",76.56,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",78.59,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",78.9,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",72.77,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",70.16,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",64.4,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",63,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",59.25,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",52.64,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",51.08,
"MMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2019",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",,"L"
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",40.33,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",36.33,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",32.2,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",27.08,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",29.36,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",25.27,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",22.97,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",25.31,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",27.04,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",33.73,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",27.37,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",31.11,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",30.1,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",29.16,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",28.89,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",28.1,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",27.92,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",26.21,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",27.37,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",24.3,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",24.3,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",24.86,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",22.13,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",22.76,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",22.68,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",21.58,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",22.57,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",21.05,
"NAM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2019",,"L"
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",98.34,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",97.82,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",97.01,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",97.23,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",97.52,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",98.04,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",97.79,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",97.85,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",96.87,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",96.52,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",96.98,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",96.53,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",95.53,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",95.21,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",96.43,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",95.48,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",95.75,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",95.57,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",96.57,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",95.02,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",94.03,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",93.66,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",93.23,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",92.05,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",91.46,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",91.27,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",90.17,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",89.87,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",87.34,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",87.92,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",87.55,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",89.88,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",89.45,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",90.17,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",89.2,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",90.93,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",91.05,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",89.84,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",88.47,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",86.86,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",86.4,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",84.13,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",85.05,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",82.96,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",83.87,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",78.15,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",75.31,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2018",73.87,
"NPL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2019",,"L"
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",58.71,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",59.09,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",56.69,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",56.06,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",56.71,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",55.52,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",50.49,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",53.04,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",62.68,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",59.44,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",59.08,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",60.22,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",59.41,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",65.75,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",67,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",62.16,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",62.29,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",63.7,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",69.42,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",70.36,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",71.33,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",67.55,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",67.32,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",67.29,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",62.64,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",62.19,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",60.49,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",56.07,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",52.96,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",53.61,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",51.63,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",51.59,
"NIC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",51.47,
